GWAS_locus	Cytoband	Lead_SNP	Gene	name	value
8	1q21_3	rs558269137	KPRP	Coding_LD	1
8	1q21_3	rs558269137	KPRP	Coding_Lit	0
8	1q21_3	rs558269137	KPRP	OMIM	0
8	1q21_3	rs558269137	KPRP	DEG_AD	0
8	1q21_3	rs558269137	LCE1C	Novel_loci	0
8	1q21_3	rs558269137	LCE1C	Nearest_gene	0
8	1q21_3	rs558269137	LCE1C	V2G	0
8	1q21_3	rs558269137	LCE1C	DEPICT	0
8	1q21_3	rs558269137	LCE1C	MAGMA	1
8	1q21_3	rs558269137	LCE1C	cis_espQTL	0
8	1q21_3	rs558269137	LCE1C	trans_pQTL	0
8	1q21_3	rs558269137	LCE1C	Coding_CS	0
8	1q21_3	rs558269137	LCE1C	Coding_LD	0
8	1q21_3	rs558269137	LCE1C	Coding_Lit	0
8	1q21_3	rs558269137	LCE1C	OMIM	0
8	1q21_3	rs558269137	LCE1C	DEG_AD	0
8	1q21_3	rs558269137	LCE1D	Novel_loci	0
8	1q21_3	rs558269137	LCE1D	Nearest_gene	0
8	1q21_3	rs558269137	LCE1D	V2G	0
8	1q21_3	rs558269137	LCE1D	DEPICT	0
8	1q21_3	rs558269137	LCE1D	MAGMA	1
8	1q21_3	rs558269137	LCE1D	cis_espQTL	0
8	1q21_3	rs558269137	LCE1D	trans_pQTL	0
8	1q21_3	rs558269137	LCE1D	Coding_CS	0
8	1q21_3	rs558269137	LCE1D	Coding_LD	1
8	1q21_3	rs558269137	LCE1D	Coding_Lit	0
8	1q21_3	rs558269137	LCE1D	OMIM	0
8	1q21_3	rs558269137	LCE1D	DEG_AD	0
8	1q21_3	rs558269137	LCE5A	Novel_loci	0
8	1q21_3	rs558269137	LCE5A	Nearest_gene	0
8	1q21_3	rs558269137	LCE5A	V2G	0
8	1q21_3	rs558269137	LCE5A	DEPICT	0
8	1q21_3	rs558269137	LCE5A	MAGMA	1
8	1q21_3	rs558269137	LCE5A	cis_espQTL	0
8	1q21_3	rs558269137	LCE5A	trans_pQTL	0
8	1q21_3	rs558269137	LCE5A	Coding_CS	0
8	1q21_3	rs558269137	LCE5A	Coding_LD	0
8	1q21_3	rs558269137	LCE5A	Coding_Lit	0
8	1q21_3	rs558269137	LCE5A	OMIM	0
8	1q21_3	rs558269137	LCE5A	DEG_AD	1
8	1q21_3	rs558269137	NUP210L	Novel_loci	0
8	1q21_3	rs558269137	NUP210L	Nearest_gene	0
8	1q21_3	rs558269137	NUP210L	V2G	0
8	1q21_3	rs558269137	NUP210L	DEPICT	0
8	1q21_3	rs558269137	NUP210L	MAGMA	0
8	1q21_3	rs558269137	NUP210L	cis_espQTL	1
8	1q21_3	rs558269137	NUP210L	trans_pQTL	0
8	1q21_3	rs558269137	NUP210L	Coding_CS	0
8	1q21_3	rs558269137	NUP210L	Coding_LD	0
8	1q21_3	rs558269137	NUP210L	Coding_Lit	0
8	1q21_3	rs558269137	NUP210L	OMIM	0
8	1q21_3	rs558269137	NUP210L	DEG_AD	0
8	1q21_3	rs558269137	RORC	Novel_loci	0
8	1q21_3	rs558269137	RORC	Nearest_gene	0
8	1q21_3	rs558269137	RORC	V2G	0
8	1q21_3	rs558269137	RORC	DEPICT	1
8	1q21_3	rs558269137	RORC	MAGMA	1
8	1q21_3	rs558269137	RORC	cis_espQTL	0
8	1q21_3	rs558269137	RORC	trans_pQTL	0
8	1q21_3	rs558269137	RORC	Coding_CS	0
8	1q21_3	rs558269137	RORC	Coding_LD	0
8	1q21_3	rs558269137	RORC	Coding_Lit	0
8	1q21_3	rs558269137	RORC	OMIM	1
8	1q21_3	rs558269137	RORC	DEG_AD	1
8	1q21_3	rs558269137	S100A11	Novel_loci	0
8	1q21_3	rs558269137	S100A11	Nearest_gene	0
8	1q21_3	rs558269137	S100A11	V2G	0
8	1q21_3	rs558269137	S100A11	DEPICT	0
8	1q21_3	rs558269137	S100A11	MAGMA	0
8	1q21_3	rs558269137	S100A11	cis_espQTL	0
8	1q21_3	rs558269137	S100A11	trans_pQTL	0
8	1q21_3	rs558269137	S100A11	Coding_CS	0
8	1q21_3	rs558269137	S100A11	Coding_LD	0
8	1q21_3	rs558269137	S100A11	Coding_Lit	0
8	1q21_3	rs558269137	S100A11	OMIM	0
8	1q21_3	rs558269137	S100A11	DEG_AD	1
8	1q21_3	rs558269137	SPRR2E	Novel_loci	0
8	1q21_3	rs558269137	SPRR2E	Nearest_gene	0
8	1q21_3	rs558269137	SPRR2E	V2G	0
8	1q21_3	rs558269137	SPRR2E	DEPICT	0
8	1q21_3	rs558269137	SPRR2E	MAGMA	0
8	1q21_3	rs558269137	SPRR2E	cis_espQTL	0
8	1q21_3	rs558269137	SPRR2E	trans_pQTL	0
8	1q21_3	rs558269137	SPRR2E	Coding_CS	0
8	1q21_3	rs558269137	SPRR2E	Coding_LD	0
8	1q21_3	rs558269137	SPRR2E	Coding_Lit	0
8	1q21_3	rs558269137	SPRR2E	OMIM	0
8	1q21_3	rs558269137	SPRR2E	DEG_AD	1
8	1q21_3	rs558269137	SPRR2F	Novel_loci	0
8	1q21_3	rs558269137	SPRR2F	Nearest_gene	0
8	1q21_3	rs558269137	SPRR2F	V2G	0
8	1q21_3	rs558269137	SPRR2F	DEPICT	0
8	1q21_3	rs558269137	SPRR2F	MAGMA	1
8	1q21_3	rs558269137	SPRR2F	cis_espQTL	0
8	1q21_3	rs558269137	SPRR2F	trans_pQTL	0
8	1q21_3	rs558269137	SPRR2F	Coding_CS	0
8	1q21_3	rs558269137	SPRR2F	Coding_LD	1
8	1q21_3	rs558269137	SPRR2F	Coding_Lit	0
8	1q21_3	rs558269137	SPRR2F	OMIM	0
8	1q21_3	rs558269137	SPRR2F	DEG_AD	1
8	1q21_3	rs558269137	TCHH	Novel_loci	0
8	1q21_3	rs558269137	TCHH	Nearest_gene	0
8	1q21_3	rs558269137	TCHH	V2G	0
8	1q21_3	rs558269137	TCHH	DEPICT	0
8	1q21_3	rs558269137	TCHH	MAGMA	1
8	1q21_3	rs558269137	TCHH	cis_espQTL	0
8	1q21_3	rs558269137	TCHH	trans_pQTL	0
8	1q21_3	rs558269137	TCHH	Coding_CS	0
8	1q21_3	rs558269137	TCHH	Coding_LD	1
8	1q21_3	rs558269137	TCHH	Coding_Lit	0
8	1q21_3	rs558269137	TCHH	OMIM	0
8	1q21_3	rs558269137	TCHH	DEG_AD	0
8	1q21_3	rs558269137	THEM5	Novel_loci	0
8	1q21_3	rs558269137	THEM5	Nearest_gene	0
8	1q21_3	rs558269137	THEM5	V2G	0
8	1q21_3	rs558269137	THEM5	DEPICT	0
8	1q21_3	rs558269137	THEM5	MAGMA	0
8	1q21_3	rs558269137	THEM5	cis_espQTL	0
8	1q21_3	rs558269137	THEM5	trans_pQTL	0
8	1q21_3	rs558269137	THEM5	Coding_CS	0
8	1q21_3	rs558269137	THEM5	Coding_LD	1
8	1q21_3	rs558269137	THEM5	Coding_Lit	0
8	1q21_3	rs558269137	THEM5	OMIM	0
8	1q21_3	rs558269137	THEM5	DEG_AD	0
9	1q21_3	rs4129267	ATP8B2	Novel_loci	0
9	1q21_3	rs4129267	ATP8B2	Nearest_gene	0
9	1q21_3	rs4129267	ATP8B2	V2G	0
9	1q21_3	rs4129267	ATP8B2	DEPICT	0
9	1q21_3	rs4129267	ATP8B2	MAGMA	0
9	1q21_3	rs4129267	ATP8B2	cis_espQTL	1
9	1q21_3	rs4129267	ATP8B2	trans_pQTL	0
9	1q21_3	rs4129267	ATP8B2	Coding_CS	0
9	1q21_3	rs4129267	ATP8B2	Coding_LD	0
9	1q21_3	rs4129267	ATP8B2	Coding_Lit	0
9	1q21_3	rs4129267	ATP8B2	OMIM	0
9	1q21_3	rs4129267	ATP8B2	DEG_AD	0
9	1q21_3	rs4129267	IL6R	Novel_loci	0
9	1q21_3	rs4129267	IL6R	Nearest_gene	0
9	1q21_3	rs4129267	IL6R	V2G	1
9	1q21_3	rs4129267	IL6R	DEPICT	1
9	1q21_3	rs4129267	IL6R	MAGMA	1
9	1q21_3	rs4129267	IL6R	cis_espQTL	1
9	1q21_3	rs4129267	IL6R	trans_pQTL	0
9	1q21_3	rs4129267	IL6R	Coding_CS	0
9	1q21_3	rs4129267	IL6R	Coding_LD	1
9	1q21_3	rs4129267	IL6R	Coding_Lit	1
9	1q21_3	rs4129267	IL6R	OMIM	1
9	1q21_3	rs4129267	IL6R	DEG_AD	0
9	1q21_3	rs4129267	IL6R-AS1	Novel_loci	0
9	1q21_3	rs4129267	IL6R-AS1	Nearest_gene	0
9	1q21_3	rs4129267	IL6R-AS1	V2G	0
9	1q21_3	rs4129267	IL6R-AS1	DEPICT	0
9	1q21_3	rs4129267	IL6R-AS1	MAGMA	0
9	1q21_3	rs4129267	IL6R-AS1	cis_espQTL	1
9	1q21_3	rs4129267	IL6R-AS1	trans_pQTL	0
9	1q21_3	rs4129267	IL6R-AS1	Coding_CS	0
9	1q21_3	rs4129267	IL6R-AS1	Coding_LD	0
9	1q21_3	rs4129267	IL6R-AS1	Coding_Lit	0
9	1q21_3	rs4129267	IL6R-AS1	OMIM	0
9	1q21_3	rs4129267	IL6R-AS1	DEG_AD	0
9	1q21_3	rs4129267	SCAMP3	Novel_loci	0
9	1q21_3	rs4129267	SCAMP3	Nearest_gene	0
9	1q21_3	rs4129267	SCAMP3	V2G	0
9	1q21_3	rs4129267	SCAMP3	DEPICT	0
9	1q21_3	rs4129267	SCAMP3	MAGMA	0
9	1q21_3	rs4129267	SCAMP3	cis_espQTL	1
9	1q21_3	rs4129267	SCAMP3	trans_pQTL	0
9	1q21_3	rs4129267	SCAMP3	Coding_CS	0
9	1q21_3	rs4129267	SCAMP3	Coding_LD	0
9	1q21_3	rs4129267	SCAMP3	Coding_Lit	0
9	1q21_3	rs4129267	SCAMP3	OMIM	0
9	1q21_3	rs4129267	SCAMP3	DEG_AD	0
9	1q21_3	rs4129267	SHE	Novel_loci	0
9	1q21_3	rs4129267	SHE	Nearest_gene	1
9	1q21_3	rs4129267	SHE	V2G	0
9	1q21_3	rs4129267	SHE	DEPICT	0
9	1q21_3	rs4129267	SHE	MAGMA	1
9	1q21_3	rs4129267	SHE	cis_espQTL	0
9	1q21_3	rs4129267	SHE	trans_pQTL	0
9	1q21_3	rs4129267	SHE	Coding_CS	0
9	1q21_3	rs4129267	SHE	Coding_LD	0
9	1q21_3	rs4129267	SHE	Coding_Lit	0
9	1q21_3	rs4129267	SHE	OMIM	0
9	1q21_3	rs4129267	SHE	DEG_AD	0
9	1q21_3	rs4129267	SLC27A3	Novel_loci	0
9	1q21_3	rs4129267	SLC27A3	Nearest_gene	0
9	1q21_3	rs4129267	SLC27A3	V2G	0
9	1q21_3	rs4129267	SLC27A3	DEPICT	0
9	1q21_3	rs4129267	SLC27A3	MAGMA	0
9	1q21_3	rs4129267	SLC27A3	cis_espQTL	1
9	1q21_3	rs4129267	SLC27A3	trans_pQTL	0
9	1q21_3	rs4129267	SLC27A3	Coding_CS	0
9	1q21_3	rs4129267	SLC27A3	Coding_LD	0
9	1q21_3	rs4129267	SLC27A3	Coding_Lit	0
9	1q21_3	rs4129267	SLC27A3	OMIM	0
9	1q21_3	rs4129267	SLC27A3	DEG_AD	0
9	1q21_3	rs4129267	TDRD10	Novel_loci	0
9	1q21_3	rs4129267	TDRD10	Nearest_gene	0
9	1q21_3	rs4129267	TDRD10	V2G	0
9	1q21_3	rs4129267	TDRD10	DEPICT	0
9	1q21_3	rs4129267	TDRD10	MAGMA	1
9	1q21_3	rs4129267	TDRD10	cis_espQTL	1
9	1q21_3	rs4129267	TDRD10	trans_pQTL	0
9	1q21_3	rs4129267	TDRD10	Coding_CS	0
9	1q21_3	rs4129267	TDRD10	Coding_LD	1
9	1q21_3	rs4129267	TDRD10	Coding_Lit	0
9	1q21_3	rs4129267	TDRD10	OMIM	0
9	1q21_3	rs4129267	TDRD10	DEG_AD	0
10	1q23_3	rs71579673	CASQ1	Novel_loci	0
10	1q23_3	rs71579673	CASQ1	Nearest_gene	0
10	1q23_3	rs71579673	CASQ1	V2G	0
10	1q23_3	rs71579673	CASQ1	DEPICT	0
10	1q23_3	rs71579673	CASQ1	MAGMA	0
10	1q23_3	rs71579673	CASQ1	cis_espQTL	1
10	1q23_3	rs71579673	CASQ1	trans_pQTL	0
10	1q23_3	rs71579673	CASQ1	Coding_CS	0
10	1q23_3	rs71579673	CASQ1	Coding_LD	0
10	1q23_3	rs71579673	CASQ1	Coding_Lit	0
10	1q23_3	rs71579673	CASQ1	OMIM	0
10	1q23_3	rs71579673	CASQ1	DEG_AD	0
10	1q23_3	rs71579673	CD84	Novel_loci	0
10	1q23_3	rs71579673	CD84	Nearest_gene	0
10	1q23_3	rs71579673	CD84	V2G	1
10	1q23_3	rs71579673	CD84	DEPICT	0
10	1q23_3	rs71579673	CD84	MAGMA	0
10	1q23_3	rs71579673	CD84	cis_espQTL	1
10	1q23_3	rs71579673	CD84	trans_pQTL	0
10	1q23_3	rs71579673	CD84	Coding_CS	0
10	1q23_3	rs71579673	CD84	Coding_LD	0
10	1q23_3	rs71579673	CD84	Coding_Lit	0
10	1q23_3	rs71579673	CD84	OMIM	0
10	1q23_3	rs71579673	CD84	DEG_AD	0
10	1q23_3	rs71579673	COPA	Novel_loci	0
10	1q23_3	rs71579673	COPA	Nearest_gene	0
10	1q23_3	rs71579673	COPA	V2G	0
10	1q23_3	rs71579673	COPA	DEPICT	0
10	1q23_3	rs71579673	COPA	MAGMA	0
10	1q23_3	rs71579673	COPA	cis_espQTL	0
10	1q23_3	rs71579673	COPA	trans_pQTL	0
10	1q23_3	rs71579673	COPA	Coding_CS	0
10	1q23_3	rs71579673	COPA	Coding_LD	0
10	1q23_3	rs71579673	COPA	Coding_Lit	0
10	1q23_3	rs71579673	COPA	OMIM	1
10	1q23_3	rs71579673	COPA	DEG_AD	0
10	1q23_3	rs71579673	NCSTN	Novel_loci	0
10	1q23_3	rs71579673	NCSTN	Nearest_gene	0
10	1q23_3	rs71579673	NCSTN	V2G	0
10	1q23_3	rs71579673	NCSTN	DEPICT	0
10	1q23_3	rs71579673	NCSTN	MAGMA	0
10	1q23_3	rs71579673	NCSTN	cis_espQTL	0
10	1q23_3	rs71579673	NCSTN	trans_pQTL	0
10	1q23_3	rs71579673	NCSTN	Coding_CS	0
10	1q23_3	rs71579673	NCSTN	Coding_LD	0
10	1q23_3	rs71579673	NCSTN	Coding_Lit	0
10	1q23_3	rs71579673	NCSTN	OMIM	1
10	1q23_3	rs71579673	NCSTN	DEG_AD	0
10	1q23_3	rs71579673	NDUFS2	Novel_loci	0
10	1q23_3	rs71579673	NDUFS2	Nearest_gene	0
10	1q23_3	rs71579673	NDUFS2	V2G	0
10	1q23_3	rs71579673	NDUFS2	DEPICT	0
10	1q23_3	rs71579673	NDUFS2	MAGMA	0
10	1q23_3	rs71579673	NDUFS2	cis_espQTL	1
10	1q23_3	rs71579673	NDUFS2	trans_pQTL	0
10	1q23_3	rs71579673	NDUFS2	Coding_CS	0
10	1q23_3	rs71579673	NDUFS2	Coding_LD	0
10	1q23_3	rs71579673	NDUFS2	Coding_Lit	0
10	1q23_3	rs71579673	NDUFS2	OMIM	0
10	1q23_3	rs71579673	NDUFS2	DEG_AD	0
10	1q23_3	rs71579673	NHLH1	Novel_loci	0
10	1q23_3	rs71579673	NHLH1	Nearest_gene	0
10	1q23_3	rs71579673	NHLH1	V2G	0
10	1q23_3	rs71579673	NHLH1	DEPICT	0
10	1q23_3	rs71579673	NHLH1	MAGMA	0
10	1q23_3	rs71579673	NHLH1	cis_espQTL	1
10	1q23_3	rs71579673	NHLH1	trans_pQTL	0
10	1q23_3	rs71579673	NHLH1	Coding_CS	0
10	1q23_3	rs71579673	NHLH1	Coding_LD	0
10	1q23_3	rs71579673	NHLH1	Coding_Lit	0
10	1q23_3	rs71579673	NHLH1	OMIM	0
10	1q23_3	rs71579673	NHLH1	DEG_AD	1
10	1q23_3	rs71579673	SLAMF1	Novel_loci	0
10	1q23_3	rs71579673	SLAMF1	Nearest_gene	0
10	1q23_3	rs71579673	SLAMF1	V2G	0
10	1q23_3	rs71579673	SLAMF1	DEPICT	1
10	1q23_3	rs71579673	SLAMF1	MAGMA	1
10	1q23_3	rs71579673	SLAMF1	cis_espQTL	0
10	1q23_3	rs71579673	SLAMF1	trans_pQTL	0
10	1q23_3	rs71579673	SLAMF1	Coding_CS	0
10	1q23_3	rs71579673	SLAMF1	Coding_LD	0
10	1q23_3	rs71579673	SLAMF1	Coding_Lit	0
10	1q23_3	rs71579673	SLAMF1	OMIM	0
10	1q23_3	rs71579673	SLAMF1	DEG_AD	1
10	1q23_3	rs71579673	SLAMF6	Novel_loci	0
10	1q23_3	rs71579673	SLAMF6	Nearest_gene	1
10	1q23_3	rs71579673	SLAMF6	V2G	0
10	1q23_3	rs71579673	SLAMF6	DEPICT	0
10	1q23_3	rs71579673	SLAMF6	MAGMA	0
10	1q23_3	rs71579673	SLAMF6	cis_espQTL	0
10	1q23_3	rs71579673	SLAMF6	trans_pQTL	0
10	1q23_3	rs71579673	SLAMF6	Coding_CS	0
10	1q23_3	rs71579673	SLAMF6	Coding_LD	0
10	1q23_3	rs71579673	SLAMF6	Coding_Lit	0
10	1q23_3	rs71579673	SLAMF6	OMIM	0
10	1q23_3	rs71579673	SLAMF6	DEG_AD	1
11	1q24_3	rs34259929	FASLG	Novel_loci	0
11	1q24_3	rs34259929	FASLG	Nearest_gene	1
11	1q24_3	rs34259929	FASLG	V2G	0
11	1q24_3	rs34259929	FASLG	DEPICT	1
11	1q24_3	rs34259929	FASLG	MAGMA	0
11	1q24_3	rs34259929	FASLG	cis_espQTL	0
11	1q24_3	rs34259929	FASLG	trans_pQTL	0
11	1q24_3	rs34259929	FASLG	Coding_CS	0
11	1q24_3	rs34259929	FASLG	Coding_LD	0
11	1q24_3	rs34259929	FASLG	Coding_Lit	0
11	1q24_3	rs34259929	FASLG	OMIM	1
11	1q24_3	rs34259929	FASLG	DEG_AD	1
11	1q24_3	rs34259929	RABGAP1L	Novel_loci	0
11	1q24_3	rs34259929	RABGAP1L	Nearest_gene	0
11	1q24_3	rs34259929	RABGAP1L	V2G	0
11	1q24_3	rs34259929	RABGAP1L	DEPICT	0
11	1q24_3	rs34259929	RABGAP1L	MAGMA	0
11	1q24_3	rs34259929	RABGAP1L	cis_espQTL	1
11	1q24_3	rs34259929	RABGAP1L	trans_pQTL	0
11	1q24_3	rs34259929	RABGAP1L	Coding_CS	0
11	1q24_3	rs34259929	RABGAP1L	Coding_LD	0
11	1q24_3	rs34259929	RABGAP1L	Coding_Lit	0
11	1q24_3	rs34259929	RABGAP1L	OMIM	0
11	1q24_3	rs34259929	RABGAP1L	DEG_AD	0
11	1q24_3	rs34259929	TNFSF18	Novel_loci	0
11	1q24_3	rs34259929	TNFSF18	Nearest_gene	0
11	1q24_3	rs34259929	TNFSF18	V2G	0
11	1q24_3	rs34259929	TNFSF18	DEPICT	0
11	1q24_3	rs34259929	TNFSF18	MAGMA	0
11	1q24_3	rs34259929	TNFSF18	cis_espQTL	1
11	1q24_3	rs34259929	TNFSF18	trans_pQTL	0
11	1q24_3	rs34259929	TNFSF18	Coding_CS	0
11	1q24_3	rs34259929	TNFSF18	Coding_LD	0
11	1q24_3	rs34259929	TNFSF18	Coding_Lit	0
11	1q24_3	rs34259929	TNFSF18	OMIM	0
11	1q24_3	rs34259929	TNFSF18	DEG_AD	1
11	1q24_3	rs34259929	TNFSF4	Novel_loci	0
11	1q24_3	rs34259929	TNFSF4	Nearest_gene	0
11	1q24_3	rs34259929	TNFSF4	V2G	0
11	1q24_3	rs34259929	TNFSF4	DEPICT	1
11	1q24_3	rs34259929	TNFSF4	MAGMA	1
11	1q24_3	rs34259929	TNFSF4	cis_espQTL	1
11	1q24_3	rs34259929	TNFSF4	trans_pQTL	0
11	1q24_3	rs34259929	TNFSF4	Coding_CS	0
11	1q24_3	rs34259929	TNFSF4	Coding_LD	0
11	1q24_3	rs34259929	TNFSF4	Coding_Lit	0
11	1q24_3	rs34259929	TNFSF4	OMIM	0
11	1q24_3	rs34259929	TNFSF4	DEG_AD	0
12	1q32_3	rs906364	BATF3	Novel_loci	0
12	1q32_3	rs906364	BATF3	Nearest_gene	1
12	1q32_3	rs906364	BATF3	V2G	0
12	1q32_3	rs906364	BATF3	DEPICT	0
12	1q32_3	rs906364	BATF3	MAGMA	1
12	1q32_3	rs906364	BATF3	cis_espQTL	0
12	1q32_3	rs906364	BATF3	trans_pQTL	0
12	1q32_3	rs906364	BATF3	Coding_CS	0
12	1q32_3	rs906364	BATF3	Coding_LD	0
12	1q32_3	rs906364	BATF3	Coding_Lit	0
12	1q32_3	rs906364	BATF3	OMIM	0
12	1q32_3	rs906364	BATF3	DEG_AD	1
12	1q32_3	rs906364	TATDN3	Novel_loci	0
12	1q32_3	rs906364	TATDN3	Nearest_gene	0
12	1q32_3	rs906364	TATDN3	V2G	1
12	1q32_3	rs906364	TATDN3	DEPICT	0
12	1q32_3	rs906364	TATDN3	MAGMA	0
12	1q32_3	rs906364	TATDN3	cis_espQTL	0
12	1q32_3	rs906364	TATDN3	trans_pQTL	0
12	1q32_3	rs906364	TATDN3	Coding_CS	0
12	1q32_3	rs906364	TATDN3	Coding_LD	0
12	1q32_3	rs906364	TATDN3	Coding_Lit	0
12	1q32_3	rs906364	TATDN3	OMIM	0
12	1q32_3	rs906364	TATDN3	DEG_AD	0
13	2p25_1	rs346835	ID2	Novel_loci	0
13	2p25_1	rs346835	ID2	Nearest_gene	1
13	2p25_1	rs346835	ID2	V2G	1
13	2p25_1	rs346835	ID2	DEPICT	0
13	2p25_1	rs346835	ID2	MAGMA	0
13	2p25_1	rs346835	ID2	cis_espQTL	0
13	2p25_1	rs346835	ID2	trans_pQTL	0
13	2p25_1	rs346835	ID2	Coding_CS	0
13	2p25_1	rs346835	ID2	Coding_LD	0
13	2p25_1	rs346835	ID2	Coding_Lit	0
13	2p25_1	rs346835	ID2	OMIM	0
13	2p25_1	rs346835	ID2	DEG_AD	0
13	2p25_1	rs346835	LINC00299	Novel_loci	0
13	2p25_1	rs346835	LINC00299	Nearest_gene	0
13	2p25_1	rs346835	LINC00299	V2G	0
13	2p25_1	rs346835	LINC00299	DEPICT	1
13	2p25_1	rs346835	LINC00299	MAGMA	0
13	2p25_1	rs346835	LINC00299	cis_espQTL	1
13	2p25_1	rs346835	LINC00299	trans_pQTL	0
13	2p25_1	rs346835	LINC00299	Coding_CS	0
13	2p25_1	rs346835	LINC00299	Coding_LD	0
13	2p25_1	rs346835	LINC00299	Coding_Lit	0
13	2p25_1	rs346835	LINC00299	OMIM	0
13	2p25_1	rs346835	LINC00299	DEG_AD	1
14	2p23_2	rs10199829	FOSL2	Novel_loci	0
14	2p23_2	rs10199829	FOSL2	Nearest_gene	1
14	2p23_2	rs10199829	FOSL2	V2G	1
14	2p23_2	rs10199829	FOSL2	DEPICT	1
14	2p23_2	rs10199829	FOSL2	MAGMA	1
14	2p23_2	rs10199829	FOSL2	cis_espQTL	1
14	2p23_2	rs10199829	FOSL2	trans_pQTL	0
14	2p23_2	rs10199829	FOSL2	Coding_CS	0
14	2p23_2	rs10199829	FOSL2	Coding_LD	0
14	2p23_2	rs10199829	FOSL2	Coding_Lit	0
14	2p23_2	rs10199829	FOSL2	OMIM	0
14	2p23_2	rs10199829	FOSL2	DEG_AD	0
14	2p23_2	rs10199829	GPN1	Novel_loci	0
14	2p23_2	rs10199829	GPN1	Nearest_gene	0
14	2p23_2	rs10199829	GPN1	V2G	0
14	2p23_2	rs10199829	GPN1	DEPICT	0
14	2p23_2	rs10199829	GPN1	MAGMA	0
14	2p23_2	rs10199829	GPN1	cis_espQTL	1
14	2p23_2	rs10199829	GPN1	trans_pQTL	0
14	2p23_2	rs10199829	GPN1	Coding_CS	0
14	2p23_2	rs10199829	GPN1	Coding_LD	0
14	2p23_2	rs10199829	GPN1	Coding_Lit	0
14	2p23_2	rs10199829	GPN1	OMIM	0
14	2p23_2	rs10199829	GPN1	DEG_AD	0
15	2p16_1	rs13033143	NONOP2	Novel_loci	0
15	2p16_1	rs13033143	NONOP2	Nearest_gene	0
15	2p16_1	rs13033143	NONOP2	V2G	0
15	2p16_1	rs13033143	NONOP2	DEPICT	0
15	2p16_1	rs13033143	NONOP2	MAGMA	0
15	2p16_1	rs13033143	NONOP2	cis_espQTL	1
15	2p16_1	rs13033143	NONOP2	trans_pQTL	0
15	2p16_1	rs13033143	NONOP2	Coding_CS	0
15	2p16_1	rs13033143	NONOP2	Coding_LD	0
15	2p16_1	rs13033143	NONOP2	Coding_Lit	0
15	2p16_1	rs13033143	NONOP2	OMIM	0
15	2p16_1	rs13033143	NONOP2	DEG_AD	0
15	2p16_1	rs13033143	PEX13	Novel_loci	0
15	2p16_1	rs13033143	PEX13	Nearest_gene	0
15	2p16_1	rs13033143	PEX13	V2G	0
15	2p16_1	rs13033143	PEX13	DEPICT	0
15	2p16_1	rs13033143	PEX13	MAGMA	1
15	2p16_1	rs13033143	PEX13	cis_espQTL	1
15	2p16_1	rs13033143	PEX13	trans_pQTL	0
15	2p16_1	rs13033143	PEX13	Coding_CS	0
15	2p16_1	rs13033143	PEX13	Coding_LD	0
15	2p16_1	rs13033143	PEX13	Coding_Lit	0
15	2p16_1	rs13033143	PEX13	OMIM	0
15	2p16_1	rs13033143	PEX13	DEG_AD	0
15	2p16_1	rs13033143	PUS10	Novel_loci	0
15	2p16_1	rs13033143	PUS10	Nearest_gene	0
15	2p16_1	rs13033143	PUS10	V2G	0
15	2p16_1	rs13033143	PUS10	DEPICT	1
15	2p16_1	rs13033143	PUS10	MAGMA	1
15	2p16_1	rs13033143	PUS10	cis_espQTL	1
15	2p16_1	rs13033143	PUS10	trans_pQTL	0
15	2p16_1	rs13033143	PUS10	Coding_CS	0
15	2p16_1	rs13033143	PUS10	Coding_LD	0
15	2p16_1	rs13033143	PUS10	Coding_Lit	0
15	2p16_1	rs13033143	PUS10	OMIM	0
15	2p16_1	rs13033143	PUS10	DEG_AD	0
15	2p16_1	rs13033143	REL	Novel_loci	0
15	2p16_1	rs13033143	REL	Nearest_gene	1
15	2p16_1	rs13033143	REL	V2G	0
15	2p16_1	rs13033143	REL	DEPICT	1
15	2p16_1	rs13033143	REL	MAGMA	1
15	2p16_1	rs13033143	REL	cis_espQTL	1
15	2p16_1	rs13033143	REL	trans_pQTL	0
15	2p16_1	rs13033143	REL	Coding_CS	0
15	2p16_1	rs13033143	REL	Coding_LD	0
15	2p16_1	rs13033143	REL	Coding_Lit	0
15	2p16_1	rs13033143	REL	OMIM	1
15	2p16_1	rs13033143	REL	DEG_AD	0
15	2p16_1	rs13033143	SANBR	Novel_loci	0
15	2p16_1	rs13033143	SANBR	Nearest_gene	0
15	2p16_1	rs13033143	SANBR	V2G	1
15	2p16_1	rs13033143	SANBR	DEPICT	0
15	2p16_1	rs13033143	SANBR	MAGMA	0
15	2p16_1	rs13033143	SANBR	cis_espQTL	0
15	2p16_1	rs13033143	SANBR	trans_pQTL	0
15	2p16_1	rs13033143	SANBR	Coding_CS	0
15	2p16_1	rs13033143	SANBR	Coding_LD	0
15	2p16_1	rs13033143	SANBR	Coding_Lit	0
15	2p16_1	rs13033143	SANBR	OMIM	0
15	2p16_1	rs13033143	SANBR	DEG_AD	0
16	2p13_3	rs112346568	CD207	Novel_loci	0
16	2p13_3	rs112346568	CD207	Nearest_gene	1
16	2p13_3	rs112346568	CD207	V2G	0
16	2p13_3	rs112346568	CD207	DEPICT	1
16	2p13_3	rs112346568	CD207	MAGMA	0
16	2p13_3	rs112346568	CD207	cis_espQTL	1
16	2p13_3	rs112346568	CD207	trans_pQTL	0
